W	2369.3	368.0
W	2374.5	410.6
W	2449.3	393.9
W	2567.7	378.4
W	2703.8	403.3
W	2674.7	512.4
W	2628.0	570.6
W	2659.2	641.2
W	2678.9	708.7
W	2736.0	652.6
W	2732.9	743.0
W	2792.1	707.7
W	2795.3	631.8
W	2853.4	612.1
W	2837.9	746.1
W	2872.1	732.6
W	2692.4	908.2
W	2574.0	918.6
W	2591.6	1001.7
W	2524.1	961.2
W	2450.3	767.9
W	2587.5	729.5
W	2605.1	797.0
W	2331.9	837.6
W	2298.7	776.3
W	2462.8	658.9
W	2444.1	584.1
W	2369.3	583.0
W	2398.4	515.5
W	2478.4	490.6
W	2504.4	549.8
W	2545.9	484.3
R	2427.5	353.4
R	2897.1	582.0
R	2595.8	655.7
R	2516.8	883.3
R	2373.5	888.5
P	2273.7	484.3
P	2820.2	471.9
P	2847.2	800.2
P	2761.0	892.6
O	2589.6	427.2
O	2513.7	429.3
O	2319.4	417.8
O	2419.2	825.1
O	2515.8	759.6
O	2750.6	827.2
O	2609.3	1045.3
Y	2507.5	328.5
Y	2505.4	363.8
Y	2335.0	457.3
Y	2254.0	627.7
Y	2285.2	893.7
Y	2636.3	406.4
Y	2745.4	453.2
Y	2742.3	512.4
Y	2854.5	676.5
Y	2630.1	942.5
Y	2458.7	963.3
G	2215.5	672.4
G	2300.7	663.0
G	2302.8	595.5
G	2336.1	537.3
G	2415.0	458.3
G	2549.0	600.7
G	2576.1	540.4
G	2620.7	479.1
G	2639.4	366.9
G	2583.3	349.3
G	2686.2	578.9
G	2744.4	574.7
G	2798.4	500.9
G	2842.0	555.0
G	2874.2	511.3
G	2447.2	894.7
G	2254.0	799.1
L	2339.2	933.1
L	2357.9	782.5
L	2389.0	726.4
L	2372.4	659.9
L	2323.6	723.3
L	2258.1	718.1
L	2216.6	602.8
L	2224.9	536.3
L	2681.0	459.4
L	2768.3	428.2
L	2545.9	832.4
L	2615.5	856.3
L	2809.8	859.4
D	2262.3	557.0
D	2530.3	685.9
D	2796.3	559.1
D	2481.5	824.0
D	2663.3	800.2
D	2689.3	846.9
D	2679.9	977.8
D	2513.7	1023.5
R	2788.0	773.1
W	2882.5	650.5
