W	1362.4	2066.2
W	1408.8	2076.5
W	1520.5	2043.9
W	1589.3	2054.2
W	1569.5	2092.0
W	1633.1	2086.0
W	1687.3	2098.0
W	1715.6	2142.7
W	1634.0	2208.0
W	1632.3	2281.1
W	1778.4	2270.8
W	1813.6	2245.0
W	1811.9	2330.1
W	1768.9	2348.1
W	1788.7	2395.4
W	1742.3	2442.6
W	1760.3	2487.3
W	1643.4	2590.4
W	1588.4	2589.6
W	1514.5	2594.7
W	1342.6	2560.4
W	1494.7	2500.2
W	1564.4	2483.9
W	1631.4	2465.0
W	1512.8	2440.1
W	1438.9	2441.8
W	1445.8	2391.1
W	1528.3	2374.7
W	1588.4	2342.9
W	1516.2	2272.5
W	1436.3	2129.8
W	1386.5	2187.4
W	1372.7	2245.0
W	1401.1	2308.6
W	1319.4	2251.0
W	1275.6	2280.2
W	1256.7	2236.4
W	1216.3	2249.3
W	1199.1	2321.5
W	1235.2	2318.0
W	1264.4	2389.3
W	1328.0	2394.5
W	1237.8	2195.1
W	1297.1	2120.4
R	1518.8	2141.0
R	1443.2	2253.6
R	1688.1	2237.2
R	1604.8	2407.4
R	1544.6	2544.0
R	1701.9	2555.2
R	1450.9	2562.1
R	1379.6	2532.9
R	1243.8	2477.0
P	1488.7	2208.9
P	1211.1	2400.5
P	1376.2	2379.9
P	1312.6	2511.4
P	1701.9	2512.2
O	1633.1	2538.0
O	1778.4	2188.2
O	1335.8	2309.4
Y	1352.9	2117.8
Y	1568.7	2267.3
Y	1469.0	2322.3
Y	1420.8	2486.5
Y	1267.9	2447.8
Y	1401.9	2589.6
L	1334.9	2183.1
L	1485.3	2074.8
L	1713.9	2348.1
L	1324.6	2463.3
L	1281.6	2348.1
D	1277.3	2172.8
D	1591.0	2142.7
D	1561.8	2200.3
D	1652.0	2144.4
D	1684.7	2416.8
G	1653.7	2352.4
G	1738.0	2204.6
