W	3270.1	329.4
W	3230.8	353.2
W	3228.9	397.1
W	3301.1	390.7
W	3350.5	366.0
W	3396.2	393.4
W	3448.3	470.2
W	3420.0	497.6
W	3367.9	504.9
W	3314.9	506.8
W	3187.8	489.4
W	3033.3	455.6
W	3088.2	369.6
W	2943.8	494.0
W	2975.8	522.3
W	2905.4	565.2
W	3006.8	598.2
W	3069.9	589.0
W	3057.1	653.9
W	3110.1	697.8
W	2935.5	669.4
W	2922.7	783.7
W	3095.5	763.6
W	3168.6	735.3
W	3206.1	628.3
W	3296.6	695.0
W	3356.9	735.3
W	3355.1	809.3
W	3359.6	866.0
W	3279.2	960.1
W	3219.8	972.9
W	3179.6	942.7
W	3115.6	929.9
W	3111.0	868.7
W	3047.1	879.7
W	3185.1	854.1
W	3473.0	648.4
W	3518.7	634.7
R	3077.2	501.3
R	3114.7	529.6
R	3249.0	522.3
R	3331.3	579.0
R	3279.2	632.0
R	3465.7	780.0
R	3460.2	848.6
R	3400.8	899.8
P	3158.6	345.9
P	3131.1	372.4
P	2941.9	597.2
P	2885.3	631.1
P	2991.3	802.0
P	3355.1	919.0
P	3499.5	716.1
P	3464.8	574.4
O	3496.7	523.2
O	3314.9	450.1
O	3058.0	398.0
O	3023.3	400.7
O	3052.5	820.3
O	3289.3	925.4
Y	3165.0	443.7
Y	2965.7	737.1
Y	3409.0	787.4
Y	3419.1	843.1
Y	3293.8	862.3
Y	3228.9	917.1
G	3187.8	553.4
G	3355.1	658.5
G	3381.6	577.1
G	3359.6	448.3
G	3409.9	696.0
G	3261.8	803.8
G	3057.1	933.6
G	2996.8	876.0
L	2984.9	445.5
L	3101.9	422.7
L	3251.8	453.7
L	3398.0	430.0
L	3420.9	550.6
L	3408.1	622.8
L	3133.0	627.4
L	2990.4	672.2
D	3025.1	739.8
D	3221.6	686.8
D	3459.3	706.9
D	3313.0	770.0
D	3147.6	960.1
