W	732.1	326.1
W	724.3	355.1
W	654.5	369.7
W	677.8	402.6
W	722.4	423.0
W	651.6	462.7
W	557.6	485.0
W	503.3	514.1
W	523.6	560.7
W	459.7	564.5
W	424.8	697.4
W	514.9	680.9
W	513.0	755.5
W	477.1	782.7
W	540.1	831.2
W	595.4	777.8
W	645.8	749.7
W	694.3	798.2
W	642.9	833.1
W	796.1	811.8
W	749.5	764.3
W	810.6	749.7
W	886.2	759.4
W	887.2	829.2
W	941.5	870.9
W	959.0	764.3
W	1037.5	758.4
W	1042.3	821.5
W	1072.4	752.6
W	1072.4	694.5
W	1052.0	625.6
W	952.2	622.7
W	919.2	689.6
W	843.6	688.6
W	791.2	628.5
W	721.4	639.2
W	654.5	593.6
W	635.1	519.0
W	718.5	566.5
W	756.3	505.4
W	816.4	554.9
W	899.8	532.6
W	916.3	467.6
W	865.9	420.1
W	922.1	418.2
W	1038.4	503.5
W	1022.0	540.3
R	994.8	826.3
R	912.4	929.1
R	858.1	959.1
R	732.1	925.2
R	717.5	863.2
R	671.0	893.2
P	452.9	509.3
P	579.9	377.4
P	424.8	583.0
P	806.7	412.3
P	965.7	519.9
P	1009.4	670.2
P	705.9	713.8
P	579.9	710.9
P	550.8	886.4
P	625.4	943.6
W	803.8	943.6
L	590.5	427.8
L	770.9	444.3
L	988.0	897.1
L	468.4	682.8
D	548.9	410.4
D	496.5	469.5
D	483.9	616.9
D	691.4	493.8
D	642.9	687.7
D	855.2	473.4
D	870.7	338.7
D	971.6	472.4
D	868.8	895.1
D	691.4	967.9
G	504.3	426.9
G	624.5	355.1
G	861.0	374.5
G	995.8	585.9
G	768.9	689.6
G	582.8	569.4
G	531.4	623.7
G	447.1	772.0
G	498.4	842.8
G	791.2	884.5
Y	432.5	630.5
Y	579.9	642.1
Y	808.7	365.8
Y	982.2	440.5
Y	1077.2	575.2
O	753.4	384.2
O	866.8	614.0
O	609.9	887.4
W	791.2	337.7
