W	2868.2	1319.2
W	2930.5	1336.4
W	3032.5	1374.0
W	2745.7	1371.9
W	2822.0	1414.8
W	2801.6	1476.1
W	2835.9	1518.0
W	2904.7	1519.0
W	2603.9	1551.3
W	2556.7	1615.7
W	2584.6	1670.5
W	2545.9	1718.8
W	2710.3	1770.4
W	2690.9	1833.8
W	2641.5	1885.3
W	2767.2	1845.6
W	2833.8	1803.7
W	2769.4	1711.3
W	2740.4	1640.4
W	2810.2	1596.4
W	2830.6	1665.1
W	2891.8	1610.3
W	2899.3	1692.0
W	2990.6	1658.7
W	3049.7	1625.4
W	3066.9	1703.8
W	3078.7	1785.4
W	2950.9	1827.3
W	3023.9	1842.3
W	2923.0	1976.6
W	2841.3	1948.7
W	2832.7	2026.0
W	2928.3	2035.7
W	3010.0	1998.1
W	3076.6	1962.6
W	3134.6	1941.2
W	3192.6	1884.2
W	3208.7	1819.8
W	3194.7	1759.6
W	3179.7	1618.9
W	3223.7	1600.7
W	3150.7	1554.5
R	2645.8	1742.5
R	3141.0	1813.3
R	3157.1	1687.7
R	3251.6	1613.6
R	2654.4	1931.5
O	2907.9	1779.0
O	3109.9	1644.7
O	3078.7	1885.3
O	2768.3	1979.8
O	2584.6	1746.7
O	2641.5	1650.1
O	2675.9	1411.6
P	3015.3	1467.5
P	3157.1	1485.7
P	2958.4	1568.4
P	2746.8	1443.8
P	2704.9	1591.0
P	2693.1	1687.7
P	2598.6	1859.5
Y	2858.5	1367.6
Y	2968.1	1307.4
Y	2889.7	1422.4
Y	3104.5	1424.5
Y	3089.4	1484.7
Y	3229.1	1715.6
Y	3147.4	1883.2
Y	2852.1	1879.9
Y	2769.4	2030.3
Y	2646.9	1568.4
G	2962.7	1405.2
G	2941.2	1468.5
G	3011.0	1533.0
G	2728.5	1524.4
G	2563.1	1801.5
G	2703.8	1927.2
G	2779.0	1913.2
G	2928.3	1903.6
L	2644.8	1497.5
L	3090.5	1563.1
L	2974.5	1737.1
L	3015.3	1775.7
L	3000.3	1907.9
D	2835.9	1734.9
D	2624.3	1818.7
D	3216.2	1540.5
D	3248.4	1688.7
D	3248.4	1806.9
