W	1393.1	1233.6
W	1429.0	1248.7
W	1541.5	1246.9
W	1635.2	1271.4
W	1487.6	1305.5
W	1473.5	1351.8
W	1248.4	1300.8
G	1293.8	1308.3
W	1201.1	1364.1
W	1193.6	1414.2
W	1164.2	1453.9
W	1255.0	1462.5
W	1204.0	1486.1
W	1271.1	1401.9
W	1313.6	1401.9
W	1317.4	1465.3
W	1184.1	1557.0
W	1191.7	1615.6
W	1145.3	1574.0
W	1351.5	1645.9
W	1282.4	1721.5
W	1369.4	1768.8
W	1312.7	1776.4
W	1395.9	1822.7
W	1508.4	1785.8
W	1568.0	1826.5
W	1611.5	1852.0
W	1629.5	1782.1
W	1779.8	1698.9
W	1738.2	1680.9
W	1689.1	1662.0
W	1628.5	1636.4
W	1556.7	1637.4
W	1597.3	1574.0
W	1540.6	1525.8
W	1728.8	1592.9
W	1783.6	1621.3
W	1736.3	1477.6
W	1671.1	1463.4
W	1596.4	1457.7
W	1691.9	1390.6
W	1627.6	1390.6
W	1569.0	1385.9
L	1230.4	1566.5
L	1240.8	1353.7
L	1592.6	1245.0
L	1730.7	1366.9
L	1504.7	1592.9
L	1365.7	1432.2
L	1679.6	1726.3
D	1437.5	1438.8
D	1346.7	1234.6
D	1479.1	1241.2
D	1682.4	1317.8
D	1641.8	1519.2
D	1468.7	1644.0
D	1432.8	1766.9
D	1572.7	1762.2
D	1231.4	1672.4
R	1402.5	1373.6
R	1523.6	1416.1
R	1803.5	1577.8
R	1414.8	1599.6
R	1280.6	1540.9
R	1276.8	1630.8
P	1155.7	1509.7
P	1354.3	1281.8
P	1794.0	1417.1
P	1408.2	1866.2
P	1187.9	1688.5
P	1450.8	1536.2
G	1556.7	1314.0
G	1501.8	1270.5
G	1756.2	1434.1
G	1669.2	1585.4
G	1459.3	1709.3
G	1363.8	1505.0
G	1343.0	1829.3
G	1218.1	1755.6
Y	1318.4	1346.1
Y	1419.6	1287.5
Y	1623.8	1328.2
Y	1808.2	1503.1
Y	1614.4	1704.5
Y	1495.2	1856.8
Y	1272.0	1812.3
O	1771.3	1522.0
O	1708.9	1535.3
O	1669.2	1813.3
O	1537.8	1710.2
O	1346.7	1575.9
O	1347.7	1706.4
O	1229.5	1716.8
D	1370.4	1328.2
