W	2177.7	1029.5
W	2162.7	1081.2
W	2116.9	1172.9
W	2275.2	992.0
W	2327.8	1012.0
W	2384.4	977.8
W	2439.5	990.3
W	2502.8	1039.5
W	2351.9	1105.4
W	2242.7	1162.9
W	2201.9	1243.7
W	2351.9	1172.1
W	2393.6	1134.5
W	2391.9	1225.4
W	2325.3	1247.1
W	2369.4	1269.6
W	2323.6	1301.3
W	2255.2	1319.6
W	2326.1	1360.4
W	2374.4	1331.3
W	2425.3	1336.3
W	2470.3	1307.1
W	2517.8	1287.1
W	2453.6	1210.4
W	2448.6	1157.0
W	2492.8	1185.4
W	2532.0	1177.1
W	2576.2	1157.9
W	2581.2	1283.8
W	2319.4	1473.8
O	2340.3	954.5
O	2388.6	1025.3
O	2246.9	1107.0
O	2216.9	1289.6
O	2154.4	1344.6
O	2225.2	1382.1
O	2489.5	1242.1
O	2336.1	1412.1
R	2348.6	1057.0
R	2489.5	1092.0
R	2246.9	1220.4
R	2116.9	1089.5
R	2494.5	1384.6
P	2306.1	1090.4
P	2192.7	1195.4
P	2090.2	1217.9
P	2201.1	1335.4
P	2524.5	1232.1
P	2552.0	1265.4
P	2547.0	1354.6
Y	2227.7	1007.8
Y	2126.0	1122.9
Y	2172.7	1142.0
Y	2137.7	1215.4
Y	2161.9	1253.7
Y	2293.6	1199.6
Y	2422.8	1261.2
Y	2569.5	1213.7
Y	2522.0	1124.5
Y	2537.0	1082.0
Y	2487.8	997.0
Y	2408.6	947.8
Y	2231.1	1424.6
Y	2505.3	1335.4
L	2240.2	972.8
L	2286.9	1039.5
L	2402.8	1068.7
L	2489.5	1137.9
L	2272.7	1453.0
L	2359.4	1456.3
D	2300.3	1138.7
D	2408.6	1177.9
D	2430.3	1104.5
D	2451.1	1054.5
D	2276.9	1266.2
D	2116.0	1259.6
D	2392.8	1418.8
D	2456.1	1421.3
G	2231.1	1057.0
G	2576.2	1117.0
G	2283.6	1381.3
G	2377.8	1381.3
G	2437.8	1378.8
G	2418.6	1458.8
