W	594.1	1547.9
W	541.5	1575.0
W	573.7	1584.4
W	509.3	1617.4
W	480.5	1677.6
W	679.7	1564.9
W	782.3	1581.8
W	760.3	1640.3
W	842.5	1630.1
W	907.8	1595.4
W	980.7	1693.7
W	937.5	1700.5
W	884.0	1837.0
W	929.0	1858.2
W	821.3	1842.9
W	803.5	1901.4
W	765.3	1859.9
W	730.6	1820.9
W	674.6	1796.3
W	633.1	1743.8
W	673.8	1707.3
W	614.4	1797.2
W	637.3	1856.5
W	536.4	1787.0
W	568.7	1842.9
W	487.3	1789.5
W	457.6	1764.9
W	516.9	1845.5
W	487.3	1873.5
W	503.4	1949.8
W	600.0	1897.2
W	711.1	2008.3
W	789.1	1997.2
W	759.4	2026.9
W	843.3	1724.3
Y	563.6	1541.1
Y	516.9	1653.9
Y	457.6	1833.6
Y	707.7	1872.6
Y	667.0	1911.6
Y	700.9	2040.5
Y	966.3	1870.1
Y	991.7	1828.5
Y	972.2	1748.0
Y	952.7	1645.4
Y	870.5	1681.0
Y	845.9	1571.6
O	493.2	1733.6
O	901.8	1734.4
O	806.0	1953.2
O	685.7	1959.9
O	619.5	1986.2
R	834.0	1486.0
R	899.3	1548.8
R	983.2	1635.2
R	958.6	1810.7
R	947.6	1934.5
R	852.7	2010.0
R	628.0	1947.2
R	562.7	1923.5
R	553.4	1966.7
R	576.3	1681.9
R	672.9	1648.8
R	781.5	1723.4
R	916.3	1651.3
P	662.8	1508.9
P	711.9	1496.2
P	734.8	1560.6
P	867.9	1545.4
P	562.7	1635.2
P	653.4	2030.3
P	740.8	1969.3
P	901.0	1918.4
P	910.3	1786.1
P	855.2	1786.1
D	638.2	1532.6
D	616.1	1625.1
D	457.6	1659.0
D	723.0	1678.5
D	716.2	1748.0
D	861.2	1890.4
D	865.4	1961.6
D	808.6	2036.2
D	596.6	2012.5
L	784.8	1508.1
L	879.0	1507.2
O	769.6	1477.5
L	661.9	1609.8
L	625.5	1575.9
L	528.8	1703.1
L	516.1	1918.4
G	622.9	1681.9
G	585.6	1751.4
G	444.9	1723.4
G	785.7	1797.2
G	813.7	1668.3
G	718.7	1607.3
G	693.3	1531.0
G	801.0	1542.0
G	878.1	1614.9
G	944.2	1593.7
G	1005.3	1745.4
G	903.5	1962.5
G	745.0	1911.6
