W	1463.6	2463.6
W	1562.8	2476.0
W	1612.1	2468.3
W	1699.8	2541.4
W	1671.3	2549.8
W	1621.3	2548.3
W	1523.6	2542.9
W	1654.4	2591.4
W	1489.0	2618.3
W	1398.9	2603.7
W	1385.9	2652.9
W	1312.0	2716.0
W	1483.6	2674.5
W	1556.7	2700.6
W	1592.1	2668.3
W	1604.4	2716.8
W	1317.4	2817.6
W	1400.5	2873.8
W	1452.8	2849.9
W	1500.5	2813.0
W	1574.4	2816.8
W	1592.9	2853.0
W	1579.0	2764.5
W	1645.9	2759.1
W	1722.9	2703.0
W	1728.3	2753.0
W	1756.8	2763.7
W	1762.9	2665.3
W	1759.8	2615.2
W	1746.8	2819.2
W	1720.6	2855.3
W	1668.3	2911.5
W	1508.2	2962.3
W	1470.5	2939.2
R	1534.4	2652.9
R	1353.5	2619.9
R	1459.7	2781.4
R	1286.6	2757.6
R	1411.2	2918.4
R	1522.8	2923.8
R	1776.0	2720.7
O	1455.1	2509.0
O	1512.8	2495.2
O	1636.7	2504.4
O	1535.9	2594.5
O	1446.6	2590.6
O	1275.0	2616.0
O	1248.9	2698.3
O	1278.1	2813.0
O	1360.5	2695.3
O	1656.7	2699.1
O	1691.3	2738.4
O	1755.2	2719.1
O	1736.8	2656.0
P	1361.2	2549.8
P	1419.7	2561.4
P	1424.3	2689.9
P	1693.7	2645.2
P	1570.5	2900.0
Y	1476.7	2552.9
Y	1728.3	2604.5
Y	1619.8	2803.0
Y	1529.0	2766.8
Y	1464.3	2727.6
Y	1501.3	2881.5
Y	1396.6	2947.7
Y	1255.0	2759.1
G	1277.4	2665.3
G	1312.8	2662.9
G	1437.4	2641.4
G	1512.1	2719.9
G	1418.9	2749.1
G	1374.3	2775.3
G	1368.9	2829.2
G	1418.2	2809.9
G	1575.2	2950.0
G	1723.7	2804.5
D	1319.7	2591.4
D	1399.7	2516.7
D	1412.0	2483.6
D	1567.5	2513.7
D	1595.9	2594.5
D	1676.0	2806.8
D	1530.5	2849.9
D	1452.8	2895.3
D	1329.7	2892.3
L	1307.4	2859.9
L	1325.1	2771.4
L	1448.2	2960.0
L	1637.5	2942.3
L	1628.3	2893.8
L	1643.6	2844.5
L	1679.8	2871.5
L	1637.5	2639.1
L	1730.6	2566.8
G	1515.9	2457.5
