W	591.4	2485.5
W	539.9	2527.3
W	512.5	2565.9
W	576.9	2529.7
W	609.1	2560.3
W	664.6	2520.1
W	768.4	2491.9
W	820.7	2498.4
W	868.1	2498.4
W	889.8	2588.5
W	938.9	2602.1
W	963.1	2627.9
W	782.0	2579.6
W	832.7	2607.0
W	872.1	2643.2
W	870.5	2696.3
W	934.9	2696.3
W	840.0	2741.3
W	722.5	2752.6
W	666.2	2809.7
W	616.3	2713.2
W	563.2	2691.4
W	585.8	2757.4
W	531.9	2757.4
W	512.5	2689.0
W	480.4	2738.9
W	703.2	2970.6
R	712.1	2490.3
R	763.5	2536.2
R	823.9	2547.4
R	792.5	2710.7
R	560.0	2802.4
R	565.6	2882.1
P	543.9	2639.9
P	673.4	2691.4
P	729.8	2611.8
P	827.1	2665.7
P	638.0	2759.0
P	727.3	2882.1
P	707.2	2927.9
P	602.6	2932.0
P	501.3	2794.4
Y	749.1	2458.1
Y	872.9	2536.2
Y	629.2	2602.9
Y	621.1	2659.3
Y	749.9	2800.0
Y	796.5	2896.6
Y	862.5	2876.5
O	627.6	2971.4
O	651.7	2927.9
O	669.4	2969.0
O	953.4	2763.8
O	922.8	2808.9
O	795.7	2780.7
O	675.0	2629.5
O	581.7	2606.2
W	779.6	2641.6
G	506.1	2639.9
G	844.8	2797.6
G	882.6	2831.4
G	876.2	2911.9
G	971.1	2678.6
D	467.5	2681.8
D	498.9	2609.4
D	535.9	2594.1
D	646.9	2481.5
D	684.7	2572.4
D	716.1	2531.3
D	901.1	2741.3
D	716.1	2840.3
D	613.9	2810.5
D	588.2	2845.9
D	615.5	2895.8
D	510.1	2860.4
D	833.5	2920.7
L	538.3	2838.7
L	665.4	2870.8
L	546.3	2915.1
L	757.1	2948.9
L	782.0	2833.0
L	828.7	2851.5
L	732.2	2678.6
L	917.2	2644.8
L	914.0	2541.8
P	925.2	2845.9
Y	482.8	2838.7
