W	1461.5	1770.0
W	1497.5	1763.1
W	1548.0	1766.2
W	1510.5	1802.9
W	1433.2	1803.7
W	1381.1	1858.8
W	1343.6	2014.3
W	1380.3	2015.8
W	1359.7	2059.5
W	1404.8	2077.8
W	1443.1	2051.8
W	1479.9	2007.4
W	1518.1	1940.0
W	1574.8	1887.9
W	1613.9	1848.9
W	1611.6	1787.6
W	1692.0	1806.0
W	1645.3	1764.7
W	1742.5	1846.6
W	1740.2	1796.1
W	1803.7	1907.1
W	1760.9	1955.3
W	1774.7	2008.2
W	1707.3	1989.8
W	1659.8	1892.5
W	1767.8	2059.5
W	1764.7	2114.6
W	1737.9	2159.0
W	1661.3	2199.6
W	1652.1	2149.0
W	1603.9	2113.8
W	1527.3	2123.0
W	1525.0	2052.6
W	1485.2	2086.3
W	1448.5	2112.3
W	1480.6	2149.0
W	1483.7	2194.2
Y	1616.9	1738.6
Y	1352.8	1903.3
Y	1625.3	1928.5
Y	1720.3	1933.9
Y	1809.1	1868.0
Y	1798.4	1972.2
Y	1657.5	2023.5
Y	1572.5	2157.5
Y	1564.1	2204.2
R	1695.8	1762.4
R	1669.0	1847.4
R	1635.3	1979.8
R	1731.0	2032.7
R	1615.4	2188.9
O	1779.2	1838.9
O	1710.3	1881.0
O	1584.8	2008.2
O	1502.8	2222.5
L	1527.3	1870.3
L	1678.2	1941.5
L	1811.4	2034.2
L	1377.3	2111.5
L	1432.4	2157.5
L	1524.3	2172.8
D	1381.9	1929.3
D	1486.0	1901.7
D	1829.0	1958.4
D	1726.4	2089.3
G	1443.9	2194.2
G	1420.9	1992.1
G	1458.4	1943.8
G	1531.9	1995.1
G	1579.4	2061.0
G	1637.6	2069.4
G	1572.5	1947.7
G	1561.8	1808.3
G	1574.8	1740.2
G	1424.7	1849.7
G	1820.6	2067.9
D	1530.4	2209.5
D	1704.2	2200.3
D	1344.3	1957.6
P	1479.9	1850.4
P	1427.0	1898.7
P	1691.2	2057.2
P	1698.8	2168.2
P	1797.6	2080.1
G	1757.8	1901.0
W	1783.8	1809.1
