W	2239.3	1792.8
W	2313.1	1771.8
W	2368.4	1766.8
W	2342.4	1797.8
W	2422.9	1785.2
W	2401.9	1808.7
W	2380.1	1832.2
W	2233.5	1837.2
W	2175.6	1823.8
W	2251.1	1879.1
W	2298.8	1871.6
W	2215.0	1920.2
W	2117.0	1919.3
W	2085.1	2053.4
W	2106.9	2094.5
W	2115.3	2138.9
W	2166.4	2159.9
W	2210.8	2183.4
W	2381.8	2185.0
W	2484.1	2184.2
W	2481.5	2126.4
W	2445.5	2105.4
W	2453.9	2047.6
W	2393.5	2062.7
W	2372.6	2111.3
W	2338.2	2061.0
W	2307.2	2019.9
W	2263.6	2044.2
W	2196.6	2042.5
W	2210.8	2088.6
W	2146.3	2067.7
W	2505.8	2012.4
W	2536.0	2056.8
W	2562.0	2009.0
W	2575.4	2064.3
W	2567.0	1957.1
W	2533.5	1919.3
W	2483.2	1879.9
W	2525.1	1852.3
W	2491.6	1817.1
W	2570.4	2116.3
W	2181.5	2201.8
R	2189.0	1863.2
R	2290.4	1821.3
R	2282.9	1916.0
R	2217.5	2141.4
R	2429.6	2154.9
R	2382.6	2256.3
R	2536.9	1972.1
P	2380.1	1882.5
P	2298.0	2184.2
P	2323.1	2228.6
P	2249.4	2206.0
P	2274.5	2239.5
P	2392.7	2224.4
P	2172.3	2116.3
L	2136.2	1968.8
L	2334.9	1968.8
L	2361.7	2014.9
L	2456.4	1940.3
L	2455.6	1831.3
L	2463.9	1999.8
L	2479.9	2076.9
L	2348.3	2159.9
D	2142.9	1872.4
D	2101.0	1993.1
D	2253.6	1765.1
D	2335.7	1922.7
D	2595.5	2016.6
D	2443.0	2221.9
G	2337.4	1848.9
G	2290.4	1747.5
G	2403.6	1755.9
G	2161.4	1920.2
G	2186.5	1971.3
G	2236.0	1997.3
G	2409.5	1980.5
G	2432.9	1866.5
G	2291.3	2093.7
G	2541.0	2104.6
Y	2273.7	2143.1
Y	2497.5	1938.6
Y	2524.3	2149.8
Y	2488.2	2221.9
O	2112.8	2032.5
O	2153.0	2018.2
O	2280.4	1969.6
O	2194.9	1797.0
O	2335.7	2257.1
W	2394.4	1926.9
