W	784.7	1714.8
W	836.1	1708.8
W	852.5	1742.4
W	905.4	1758.0
W	957.5	1749.8
W	946.3	1795.3
W	1002.2	1833.3
W	1046.2	1875.7
W	991.8	1914.5
W	1029.8	1942.8
W	1055.1	1988.2
W	945.6	1997.9
W	907.6	1954.7
W	860.7	1847.4
W	854.0	1887.7
W	687.8	1753.5
W	643.9	1793.8
W	690.8	1805.7
W	682.6	1866.0
W	682.6	1925.6
W	634.2	1907.8
W	602.1	1880.2
W	620.0	1989.7
W	697.5	1993.4
W	746.7	2012.8
W	795.1	2020.3
W	623.0	2062.0
W	652.8	2104.5
W	686.3	2131.3
W	772.8	2125.3
W	831.6	2117.9
W	876.3	2142.5
W	867.4	2179.0
W	894.9	2202.8
W	731.0	2179.7
W	929.2	2056.0
W	970.9	2085.8
D	749.7	1803.5
D	808.5	1788.6
D	877.8	1796.0
D	917.3	1836.2
D	962.0	1874.2
D	807.8	1877.2
D	635.7	1859.3
D	652.8	1970.3
D	686.3	2051.6
D	713.9	2103.0
D	845.8	2049.3
D	886.0	2095.5
D	1043.9	2030.0
L	808.5	1834.8
L	801.1	1942.0
L	855.5	1936.8
L	907.6	1880.9
L	980.6	2031.4
L	781.7	2206.5
L	599.9	2013.6
Y	726.6	1902.6
Y	766.8	1873.5
Y	761.6	1962.9
Y	939.6	1920.4
Y	1032.0	1821.3
Y	1063.3	1926.4
Y	1015.6	1993.4
Y	929.2	2123.8
Y	682.6	2161.1
P	781.0	1748.3
P	1018.6	2081.4
P	956.0	2180.4
P	823.4	2162.6
O	735.5	1848.2
O	805.5	2076.9
O	772.0	2174.5
O	918.8	2167.8
G	770.5	1910.7
G	838.3	1997.2
G	894.2	2018.8
G	982.1	1965.1
G	1017.1	2134.3
G	970.9	2136.5
G	752.6	2073.2
G	644.6	2031.4
G	606.6	1946.5
R	993.3	1786.3
R	1009.7	1880.2
R	735.5	1741.6
R	822.7	2202.1
O	906.9	1730.4
