W	1460.3	1034.0
W	1480.9	1056.1
W	1530.5	1028.6
W	1557.9	1004.3
W	1634.1	1024.1
W	1689.8	1050.0
W	1728.7	1081.2
W	1717.2	1107.2
W	1750.8	1126.2
W	1484.7	1098.8
W	1533.5	1068.3
W	1435.9	1127.0
W	1471.8	1157.5
W	1523.6	1135.4
W	1570.9	1149.1
W	1525.1	1184.9
W	1505.3	1236.8
W	1471.8	1270.3
W	1433.6	1304.6
W	1486.2	1322.1
W	1490.8	1375.5
W	1471.0	1421.2
W	1590.7	1339.7
W	1613.5	1425.8
W	1624.2	1468.5
W	1665.4	1265.0
W	1717.2	1286.3
W	1676.8	1337.4
W	1711.9	1400.7
W	1734.0	1198.6
W	1808.7	1193.3
W	1350.5	1300.8
W	1321.6	1274.1
W	1338.4	1227.6
W	1362.0	1415.1
R	1379.5	1091.9
R	1414.6	1095.7
R	1390.2	1152.9
R	1340.6	1351.9
R	1411.5	1441.1
R	1519.0	1451.0
R	1592.2	1281.7
R	1660.8	1406.0
R	1678.3	1476.9
R	1756.1	1391.5
R	1811.7	1338.9
R	1657.8	1188.0
R	1625.0	1101.8
P	1321.6	1178.8
P	1371.1	1254.3
P	1422.2	1393.8
P	1538.8	1349.6
P	1537.3	1402.9
P	1736.3	1243.6
P	1799.6	1232.2
P	1788.9	1183.4
P	1674.5	1098.8
P	1750.0	1365.6
O	1360.5	1146.8
O	1383.3	1204.0
O	1390.2	1306.9
O	1584.6	1392.3
O	1775.2	1337.4
O	1814.8	1286.3
O	1581.5	1032.5
Y	1495.4	1011.1
Y	1656.2	1051.5
Y	1759.1	1098.8
Y	1731.7	1341.2
Y	1631.8	1361.8
Y	1670.0	1441.1
Y	1574.7	1460.1
Y	1467.2	1457.8
Y	1507.6	1481.5
Y	1458.8	1219.2
Y	1424.5	1185.7
Y	1310.1	1221.5
L	1419.9	1057.6
L	1611.3	1063.7
L	1724.1	1150.6
L	1696.6	1178.8
L	1788.1	1293.2
L	1787.4	1383.1
D	1449.7	1356.4
D	1384.1	1363.3
D	1319.3	1317.6
D	1339.1	1126.2
D	1565.5	1221.5
D	1631.1	1229.1
D	1683.7	1139.2
D	1769.1	1161.3
D	1768.3	1265.7
D	1653.2	1011.9
G	1595.3	998.2
G	1565.5	1110.2
G	1627.3	1146.0
G	1695.1	1231.4
G	1767.5	1210.1
G	1641.0	1309.9
G	1528.9	1287.8
G	1426.8	1253.5
G	1695.1	1371.7
G	1716.5	1438.8
G	1753.8	1304.6
W	1605.9	1186.4
